id_client;age;sexe;situation_familiale;statut_logement;revenu;flag_tel;flag_email;nb_credits_total;mt_credits_total;nb_credits_actuel;mt_credits_actuel;mt_echeances_actuel;duree_remboursement_actuel;mt_premier_credit;anc_premier_credit;canal_premier_credit;mt_dernier_credit;anc_dernier_credit;canal_dernier_credit
ID_001454229935;44;M;Célibataire;;;1;0;3;10400;2;5298;263.52;3;4000.00;2219;Partenaire;3333.33;346;Mailing
ID_001465679045;51;F;Célibataire;;;1;0;3;4667;2;2436;61.86;6;1333.33;2797;Partenaire;2000.00;41;Mailing
ID_001466849932;46;F;Divorcé;Locataire;2386.67;1;0;9;19600;1;4310;9360.45;4;3333.33;1825;Partenaire;1333.33;20;Partenaire
ID_001489048168;56;M;Célibataire;Propriétaire;2933.33;1;0;7;10733;3;4432;237.89;4;466.67;3430;Partenaire;1733.33;437;Agence
ID_001490378312;36;M;Célibataire;;;1;0;4;3867;3;3062;87.07;3;400.00;1704;Partenaire;2000.00;334;Mailing
ID_001496319369;31;F;Divorcé;Locataire;1800.00;1;0;4;5333;3;2339;95.60;3;933.33;539;Partenaire;2666.67;5;Partenaire
ID_001497905649;35;M;Célibataire;;;1;0;7;7400;6;5501;194.40;4;333.33;1923;Partenaire;1333.33;56;Mailing
ID_001503335541;55;M;Célibataire;;;1;0;5;11333;1;3578;344.80;2;2000.00;1663;Partenaire;5333.33;812;Agence
ID_001510013105;35;M;Célibataire;;;1;0;5;10000;2;3369;1084.95;5;1333.33;4126;Partenaire;1333.33;61;Mailing
ID_001522911031;30;F;Célibataire;Locataire;1175.47;1;0;9;6923;1;1373;2643.05;6;523.33;4389;Partenaire;1333.33;82;Partenaire
ID_001529375571;45;F;Divorcé;Locataire;1640.00;1;0;17;17840;1;1384;106.06;2;400.00;7384;Partenaire;2533.33;1942;Mailing
ID_001529815947;46;F;Célibataire;Locataire;1333.33;1;0;7;7600;3;4551;227.84;3;800.00;2855;Partenaire;1333.33;256;Partenaire
ID_001530972796;44;M;Célibataire;Locataire;1333.33;1;0;8;10458;1;2743;669.03;4;800.00;3090;Partenaire;2666.67;369;Agence
ID_001537124757;44;M;Divorcé;Locataire;1466.67;1;0;8;12800;2;2200;4270.88;4;1066.67;3192;Partenaire;1333.33;63;Partenaire
ID_001552497704;36;F;Célibataire;Locataire;1666.67;1;0;5;9600;2;5302;311.08;0;1066.67;1164;Partenaire;933.33;69;Partenaire
ID_001562171884;37;F;Célibataire;;;1;0;8;11511;1;1376;3337.42;4;600.00;1585;Agence;1333.33;54;Mailing
ID_001562704746;50;M;Célibataire;;;1;0;3;10267;1;1640;183.20;0;1600.00;2874;Partenaire;3333.33;17;Mailing
ID_001574297394;39;F;Marié;Propriétaire;1653.33;1;0;8;9934;2;1667;116.43;2;1854.25;;Partenaire;1333.33;330;Partenaire
ID_001578576350;38;F;Célibataire;;;1;0;4;8800;2;3676;207.12;2;800.00;3605;Partenaire;1333.33;24;Mailing
ID_001580953129;47;F;Célibataire;Locataire;1282.40;1;0;1;5333;1;5977;205.07;0;5333.33;200;Agence;5333.33;200;Agence
ID_001586035825;41;F;Célibataire;Locataire;1910.40;1;0;14;15467;6;4797;236.00;3;1333.33;2981;Partenaire;666.67;19;Agence
ID_001588439569;38;M;Célibataire;;;1;0;3;6667;2;3926;607.48;2;1333.33;1659;Agence;1333.33;322;Mailing
ID_001588448963;45;F;Célibataire;;;1;0;3;6133;2;5078;174.04;4;4000.00;689;Agence;1333.33;346;Mailing
ID_001600286121;46;F;Marié;;;1;0;1;1867;1;601;73.33;0;1866.67;1062;Partenaire;1866.67;1062;Partenaire
ID_001622749393;57;M;Marié;Propriétaire;2200.00;1;0;4;13333;1;4584;122.80;2;2666.67;3806;Partenaire;4666.67;70;Partenaire
ID_001636871341;40;F;Célibataire;;;1;0;16;15658;3;3399;1811.30;5;1805.47;;Partenaire;1333.33;168;Mailing
ID_001639795812;39;M;Célibataire;Locataire;1600.00;1;0;7;10267;3;2627;322.63;1;266.67;4284;Partenaire;2666.67;501;Partenaire
ID_001648837019;57;F;Marié;;;1;0;4;6667;3;4851;93.28;3;1600.00;1499;Partenaire;2000.00;49;Mailing
ID_001659866551;58;M;Célibataire;;2533.33;1;0;14;24533;2;4266;170.34;3;1600.00;7244;Partenaire;2666.67;202;Partenaire
ID_001665375387;53;M;;;;1;0;3;10400;1;3549;234.36;4;3466.67;3332;Partenaire;4000.00;685;Mailing
ID_001680656333;38;M;Marié;Locataire;1656.27;1;0;4;10000;1;5298;265.86;3;666.67;2792;Partenaire;6000.00;434;Agence
ID_001685379694;59;F;Célibataire;;;1;0;4;11840;2;6532;275.60;5;3840.00;1114;Agence;1333.33;56;Mailing
ID_001694437533;39;M;Célibataire;;;1;0;7;15080;1;1282;344.26;2;546.53;3210;Partenaire;1333.33;13;Mailing
ID_001699049395;48;M;Marié;Propriétaire;2680.00;1;0;6;6533;2;3079;98.44;2;533.33;6222;Partenaire;2666.67;336;Mailing
ID_001705030129;45;F;Célibataire;;;1;0;6;6400;2;2875;97.39;4;666.67;6817;Partenaire;2000.00;595;Partenaire
ID_001749372088;40;F;Célibataire;;;1;0;9;11067;4;5089;369.73;4;800.00;3143;Partenaire;1333.33;6;Mailing
ID_001751533847;49;M;Célibataire;;;1;0;2;1333;1;321;50.11;2;533.33;1251;Partenaire;799.33;928;Partenaire
ID_001754938776;43;F;Célibataire;;;1;0;6;11000;3;5981;457.17;5;866.67;;Partenaire;3333.33;132;Mailing
ID_001759076712;34;M;Célibataire;Locataire;2693.33;1;0;5;8800;1;3544;307.57;2;800.00;5003;Partenaire;4000.00;363;Agence
ID_001761991868;57;M;Célibataire;;;1;0;3;7333;2;4757;148.80;3;1333.33;532;Partenaire;3333.33;61;Mailing
ID_001767378057;38;M;Célibataire;Locataire;1546.67;1;0;5;12000;1;5074;902.04;5;1333.33;2062;Partenaire;5333.33;516;Agence
ID_001768652035;41;M;Célibataire;Locataire;1465.20;1;0;4;5333;1;1446;1472.99;2;1333.33;1203;Partenaire;1333.33;49;Agence
ID_001789070862;32;M;Marié;Locataire;1800.00;1;0;2;2326;1;645;50.00;1;960.00;2821;Partenaire;1366.40;1402;Partenaire
ID_001794771208;43;F;Célibataire;Locataire;1616.93;1;0;9;13333;2;6663;469.89;5;933.33;2723;Partenaire;1600.00;56;Mailing
ID_001802042184;25;F;Célibataire;;293.33;0;1;1;2667;1;3074;66.53;0;2666.67;210;Partenaire;2666.67;210;Partenaire
ID_001811535814;55;M;Marié;Propriétaire;1853.33;1;0;4;5917;2;1396;163.66;1;584.00;1845;Partenaire;1333.33;689;Mailing
ID_001819429525;56;F;Célibataire;;;1;0;13;12533;6;4271;185.12;2;800.00;6268;Partenaire;1333.33;20;Mailing
ID_001827741371;33;M;Célibataire;Locataire;1380.00;1;0;3;4600;1;2529;66.53;5;800.00;1750;Partenaire;2133.33;238;Agence
ID_001835694862;41;F;Célibataire;;;1;0;7;18200;2;5175;350.70;2;1333.33;3540;Partenaire;3333.33;125;Mailing
ID_001841459917;46;M;Célibataire;;;1;0;2;8400;2;5191;255.87;1;5333.33;1097;Partenaire;3066.67;322;Mailing
ID_001842927727;58;F;Célibataire;;;1;0;4;2169;3;1301;80.20;1;436.00;1533;Partenaire;533.33;339;Mailing
ID_001848112761;46;M;Célibataire;;;1;0;4;8435;3;5869;248.81;3;701.69;;Partenaire;3333.33;168;Mailing
ID_001848811058;46;F;Célibataire;Locataire;1826.67;1;0;6;11600;3;4675;332.87;5;2666.67;3023;Partenaire;2000.00;139;Agence
ID_001849425578;37;F;Marié;Propriétaire;1690.53;1;0;2;3333;2;3505;18.53;5;666.67;125;Partenaire;2666.67;60;Mailing
ID_001850900082;56;F;Célibataire;;;1;0;5;3566;2;1674;295.29;5;321.33;1777;Partenaire;1333.33;60;Mailing
ID_001858723721;34;M;Célibataire;;;1;0;6;7733;3;3793;1103.48;3;1733.33;3187;Partenaire;1333.33;54;Mailing
ID_001859082519;33;M;Célibataire;;;1;0;8;7467;3;3627;257.83;2;800.00;1711;Partenaire;1333.33;49;Mailing
ID_001863130148;36;F;Célibataire;;;1;0;2;1040;2;339;36.13;0;533.33;930;Partenaire;506.67;823;Partenaire
ID_001867618170;50;F;Célibataire;;;1;0;2;3333;1;2058;118.03;1;1333.33;864;Mailing;2000.00;139;Mailing
ID_001893266814;43;F;Célibataire;;;1;0;6;19333;2;1445;1908.28;4;4000.00;3708;Partenaire;1333.33;328;Mailing
ID_001916005305;35;M;Célibataire;Locataire;933.33;1;0;6;14667;1;2604;4201.70;4;1333.33;1775;Partenaire;2533.33;336;Agence
ID_001917774777;58;F;Célibataire;;;1;0;10;16933;2;5962;309.86;3;2666.67;7353;Partenaire;1333.33;353;Mailing
ID_001922883091;40;M;Célibataire;Locataire;1533.33;1;0;1;5333;1;5752;170.80;3;5333.33;147;Partenaire;5333.33;147;Partenaire
ID_001923124696;56;F;Célibataire;;;1;0;16;16334;3;3075;780.47;4;626.94;;Partenaire;1333.33;42;Mailing
ID_001926353577;51;F;Célibataire;;;1;0;14;29333;1;2862;9166.83;5;1733.33;6990;Partenaire;1333.33;27;Mailing
ID_001930076405;45;M;Marié;;;1;0;10;22692;1;1150;489.16;0;2880.00;;Partenaire;4000.00;664;Agence
ID_001932239316;58;M;Célibataire;Locataire;1253.87;1;0;5;7933;1;4223;1820.10;1;666.53;1425;Partenaire;4666.67;237;Agence
ID_001946487504;29;F;Célibataire;Locataire;1666.67;1;0;4;5005;1;3156;191.28;3;605.33;3862;Partenaire;2933.33;126;Agence
ID_001957574563;53;M;Marié;Locataire;1605.33;1;0;7;19600;1;5400;11372.65;6;4000.00;1381;Partenaire;5333.33;31;Mailing
ID_001961131069;54;M;Célibataire;;;1;0;4;3733;1;840;886.54;5;933.33;2044;Partenaire;1333.33;24;Mailing
ID_001974814384;38;F;Célibataire;Locataire;1800.00;1;0;8;14800;3;3386;333.33;1;266.67;6228;Partenaire;1866.67;35;Agence
ID_001977400142;40;F;Divorcé;Locataire;1680.00;1;0;5;5299;1;285;1999.90;0;1333.33;2271;Partenaire;1400.00;263;Partenaire
ID_001996060058;43;M;Célibataire;;;1;0;3;10000;2;6302;151.78;4;3333.33;1594;Partenaire;1333.33;42;Mailing
ID_001999505187;51;M;Célibataire;Locataire;1933.33;1;0;6;20000;2;2553;280.84;3;2666.67;2015;Partenaire;1333.33;235;Partenaire
ID_002003618172;36;M;Célibataire;;;1;0;7;6879;2;3018;225.14;5;800.00;2583;Partenaire;1333.33;130;Mailing
ID_002010954971;41;M;Célibataire;Locataire;2352.40;1;0;8;8267;5;5465;115.20;5;400.00;7237;Partenaire;1333.33;61;Mailing
ID_002019640483;53;F;Célibataire;;;1;0;6;11200;2;3228;307.82;3;1333.33;3199;Partenaire;1066.67;340;Mailing
ID_002024842705;43;M;Célibataire;Propriétaire;2000.00;1;0;1;1999;1;2153;60.80;4;1999.33;545;Partenaire;1999.33;545;Partenaire
ID_002029513344;39;M;Marié;Propriétaire;3066.67;0;0;1;907;0;0;0.00;;906.53;11;Partenaire;906.53;11;Partenaire
ID_002033879729;42;M;Marié;Locataire;949.07;1;0;5;13333;1;5140;311.58;3;666.67;3990;Partenaire;5333.33;361;Partenaire
ID_002034032070;49;M;Célibataire;;;1;0;5;4539;4;2579;155.95;2;1239.60;1500;Partenaire;1333.33;111;Mailing
ID_002039483935;49;F;Célibataire;;;1;0;6;25761;3;2946;3435.52;2;17227.45;;Partenaire;1333.33;353;Mailing
ID_002047304444;28;M;Célibataire;;;1;0;2;6000;1;4618;112.93;5;4666.67;452;Agence;1333.33;6;Mailing
ID_002056226325;44;F;Divorcé;Locataire;2151.60;1;0;4;10667;1;4090;1720.46;4;2000.00;748;Partenaire;4000.00;123;Mailing
ID_002056403110;41;F;Union libre;Locataire;1426.67;1;0;11;9733;1;1018;129.16;0;666.67;7304;Partenaire;933.33;188;Agence
ID_002062976892;49;F;Union libre;Locataire;2066.67;1;0;6;12000;3;6211;5819.66;3;1333.33;1119;Partenaire;1333.33;63;Mailing
ID_002066759991;44;M;Union libre;Locataire;2000.00;1;0;8;12667;3;1704;3225.02;2;400.00;6138;Partenaire;666.67;704;Agence
ID_002075940304;29;M;Célibataire;;2000.00;1;0;4;3733;0;0;0.00;1;666.67;630;Partenaire;1333.33;13;Partenaire
ID_002092093440;42;F;Marié;Propriétaire;1200.00;1;0;6;3000;1;341;691.75;1;666.67;7000;Partenaire;400.00;220;Partenaire
ID_002100876422;45;M;Union libre;Propriétaire;1600.00;1;0;3;4953;1;1029;16.50;1;2666.67;2821;Partenaire;952.93;262;Partenaire
ID_002104506544;50;F;Célibataire;;;1;0;17;22400;6;5195;285.73;3;866.67;6088;Partenaire;1333.33;62;Mailing
ID_002112840906;42;M;Marié;Locataire;1200.00;1;0;5;6033;1;1788;269.30;1;2000.00;2252;Partenaire;2666.67;495;Partenaire
ID_002116788899;55;M;Célibataire;;;1;0;3;4853;2;2785;275.33;0;1333.33;2392;Partenaire;2666.67;322;Mailing
ID_002120574990;33;M;Célibataire;Locataire;2160.00;1;0;5;17453;1;5126;314.87;0;10313.33;;Partenaire;5333.33;305;Mailing
ID_002125685439;42;F;Célibataire;;;1;0;5;8133;1;980;375.56;0;2266.67;2105;Partenaire;1066.67;885;Partenaire
ID_002137665072;55;F;Marié;Propriétaire;1400.00;1;0;12;11733;1;1373;3384.89;6;666.67;6625;Partenaire;1333.33;87;Partenaire
ID_002144751909;48;M;Divorcé;Propriétaire;2533.33;1;0;3;4667;2;3312;143.07;4;666.67;1151;Partenaire;1333.33;347;Mailing
ID_002147035830;45;M;Célibataire;;;1;0;5;4400;1;491;45.73;1;266.67;5150;Partenaire;2000.00;28;Mailing
ID_002168070789;43;M;Célibataire;Propriétaire;1866.67;1;0;3;5200;1;1440;3773.75;6;1333.33;937;Partenaire;1333.33;287;Partenaire
ID_002171923986;52;F;Célibataire;;;1;0;4;10800;1;2928;3642.00;2;2000.00;2449;Partenaire;4666.67;957;Mailing
ID_002182795256;55;M;Célibataire;Locataire;1466.67;0;0;3;8000;1;2707;2706.67;1;2666.67;387;Partenaire;2666.67;14;Partenaire
ID_002186410385;44;M;Marié;Propriétaire;3733.33;1;0;4;5499;2;3305;0.00;3;2160.00;;Partenaire;1139.73;220;Partenaire
ID_002190631665;40;F;Célibataire;;;1;0;9;13200;6;6384;256.93;5;1333.33;3878;Partenaire;1333.33;48;Mailing
ID_002212924084;53;M;Célibataire;;;1;0;9;8067;3;3710;308.53;3;533.33;3838;Partenaire;1333.33;49;Mailing
ID_002222717553;39;F;Célibataire;Locataire;1400.00;1;0;3;4267;2;3573;84.97;3;933.33;686;Partenaire;2000.00;161;Mailing
ID_002234496065;58;M;Célibataire;;;1;0;11;23147;2;6037;9192.40;3;1333.33;4107;Partenaire;1333.33;55;Mailing
ID_002235338393;41;F;Célibataire;Locataire;2426.67;1;0;3;7667;2;2916;100.53;2;2000.00;698;Agence;4333.33;27;Agence
ID_002238488312;40;F;Divorcé;Locataire;1146.67;1;0;9;19366;3;4419;8134.15;1;2000.00;1250;Partenaire;666.67;62;Partenaire
ID_002242243400;57;M;Célibataire;;;1;0;4;8000;2;6223;205.47;4;666.67;2151;Partenaire;1333.33;349;Mailing
ID_002259862635;29;F;Marié;;;1;0;3;7333;2;1231;351.46;3;666.67;1691;Partenaire;1333.33;525;Mailing
ID_002279149561;36;M;Union libre;Locataire;2000.00;1;0;6;7613;5;4705;234.52;3;1479.73;2002;Partenaire;933.33;300;Partenaire
ID_002292366654;30;M;Marié;Propriétaire;1600.00;1;0;3;5200;1;1010;155.03;;2666.67;2510;Partenaire;1866.67;404;Partenaire
ID_002294636085;54;M;Divorcé;;1360.00;1;0;6;15054;1;4040;92.11;1;134.70;;Partenaire;4000.00;136;Partenaire
ID_002301575024;47;M;Célibataire;;;1;0;4;7333;3;4921;177.87;3;1333.33;2855;Partenaire;1333.33;47;Mailing
ID_002315414236;55;F;Marié;;;1;0;3;3333;3;2526;96.09;3;1333.33;1407;Partenaire;1333.33;137;Mailing
ID_002317903203;48;F;Marié;;;1;0;6;9120;1;3755;164.68;0;400.00;6390;Partenaire;4000.00;332;Mailing
ID_002321328549;43;F;Marié;Propriétaire;2226.67;1;0;3;3733;3;3866;68.80;4;666.67;346;Partenaire;1733.33;82;Partenaire
ID_002334684310;25;M;Célibataire;Locataire;2320.00;1;0;5;4133;1;1458;1511.17;4;666.67;2674;Partenaire;1333.33;119;Agence
ID_002334898425;36;M;Célibataire;Locataire;2000.00;1;0;4;8267;1;2950;3232.33;5;933.33;2117;Partenaire;2666.67;91;Agence
ID_002334990528;29;F;Célibataire;Locataire;1600.00;1;0;6;8264;2;4615;3145.82;5;797.20;1354;Partenaire;2400.00;222;Agence
ID_002336479977;52;F;Célibataire;;;1;0;5;7333;3;4195;187.93;5;666.67;4043;Partenaire;2666.67;164;Mailing
ID_002338373239;44;M;Marié;;;1;0;14;22313;3;4129;3462.73;4;400.00;7420;Partenaire;1333.33;341;Mailing
ID_002357072789;53;F;Célibataire;;;1;0;10;22000;2;4125;221.07;1;2133.33;6563;Partenaire;2666.67;329;Mailing
ID_002392714064;19;F;Célibataire;Locataire;933.33;1;1;1;4667;1;5133;112.93;5;4666.67;132;Agence;4666.67;132;Agence
ID_002393837823;52;F;Célibataire;;;1;0;17;30267;3;4336;7088.67;1;266.67;6054;Partenaire;1333.33;48;Mailing
ID_002395109759;59;F;Union libre;Locataire;3333.33;1;0;5;11733;2;4226;282.31;1;1066.67;1862;Partenaire;4000.00;325;Agence
ID_002404219210;37;M;Célibataire;;;1;0;5;8133;2;3730;2753.61;5;1466.67;1913;Partenaire;1333.33;46;Mailing
ID_002418097012;33;M;Marié;Propriétaire;2066.67;1;0;8;16999;2;6179;295.87;3;1733.33;5155;Partenaire;933.33;95;Partenaire
ID_002424612290;45;M;Célibataire;;;1;0;6;4733;3;2749;523.85;5;666.67;1140;Partenaire;1133.33;46;Mailing
ID_002429808648;42;F;Célibataire;;;1;0;9;17267;3;7298;445.87;5;800.00;1629;Agence;3333.33;62;Mailing
ID_002431951408;47;F;Célibataire;;;1;0;4;8667;1;707;103.33;0;533.33;6244;Partenaire;4000.00;2076;Partenaire
ID_002437725456;54;M;Célibataire;;;1;0;7;8307;4;6273;1411.60;5;400.00;4969;Partenaire;1333.33;41;Mailing
ID_002478436897;53;F;Célibataire;;;1;0;7;10800;2;1078;177.48;2;666.67;3500;Partenaire;1333.33;14;Mailing
ID_002487749209;54;F;Célibataire;;;1;0;7;15200;2;4835;305.92;3;933.33;1946;Partenaire;1333.33;47;Mailing
ID_002495998127;34;M;Célibataire;;;1;0;2;5333;1;2348;160.93;3;2666.67;1460;Partenaire;2666.67;616;Partenaire
ID_002511787363;45;F;Célibataire;;;1;0;5;9200;2;5319;219.70;5;533.33;7096;Partenaire;1333.33;164;Mailing
ID_002514283635;36;M;Célibataire;Locataire;2533.33;1;0;8;7180;4;3756;190.74;5;513.47;1799;Partenaire;1333.33;360;Agence
ID_002520223470;50;M;Marié;;;1;0;9;14000;2;6569;214.13;3;266.67;6776;Partenaire;2666.67;55;Mailing
ID_002529268234;56;M;Marié;;;1;0;3;5733;2;1734;120.13;1;2666.67;2336;Partenaire;1333.33;510;Mailing
ID_002534760588;51;M;Célibataire;;;0;0;6;9520;4;5318;174.20;5;786.57;;Partenaire;1333.33;48;Mailing
ID_002535440026;59;F;Marié;;;1;0;9;17067;5;8702;232.00;4;1333.33;2623;Partenaire;1333.33;33;Mailing
ID_002544284430;45;F;Célibataire;;;1;0;4;9627;3;5973;227.75;4;2160.00;2482;Partenaire;2000.00;353;Mailing
ID_002553840882;39;F;Célibataire;Locataire;1466.67;1;0;4;5867;1;2240;151.70;0;533.33;2137;Partenaire;2000.00;321;Agence
ID_002560123328;27;F;Célibataire;;;1;0;6;9333;2;3536;1489.43;3;1333.33;2370;Partenaire;1333.33;48;Mailing
ID_002567581095;42;M;Célibataire;;;1;0;5;7839;2;4094;141.49;3;666.67;7283;Partenaire;3333.33;105;Mailing
ID_002577262448;35;M;Célibataire;;;1;0;9;7599;2;1408;892.16;1;426.67;3358;Partenaire;1333.33;53;Mailing
ID_002580708116;39;F;Célibataire;Locataire;1333.33;1;0;3;9333;1;5712;2082.84;0;2000.00;832;Partenaire;5333.33;136;Agence
ID_002589516930;44;M;Marié;Locataire;2266.67;1;0;17;51467;1;829;7277.46;1;266.67;5844;Partenaire;800.00;160;Partenaire
ID_002594903558;44;M;Célibataire;Propriétaire;2066.67;1;0;7;10933;2;2041;464.65;1;800.00;4904;Partenaire;2666.67;459;Agence
ID_002612128052;26;M;Célibataire;Locataire;1866.67;0;0;3;3489;3;2948;946.13;4;955.60;143;Partenaire;800.00;80;Partenaire
ID_002618985881;52;M;Célibataire;;;1;0;6;6800;4;3361;225.30;2;400.00;1634;Partenaire;2000.00;342;Mailing
ID_002626092178;49;F;Célibataire;Locataire;1373.33;1;0;10;10067;2;2939;3630.91;1;2000.00;1204;Partenaire;2266.67;123;Agence
ID_002628461603;47;M;Célibataire;;;1;0;8;22133;3;5018;4473.30;3;2666.67;6590;Partenaire;1333.33;168;Mailing
ID_002632037763;48;M;Célibataire;;;1;0;7;8480;4;3720;239.79;3;733.33;6136;Partenaire;1333.33;129;Mailing
ID_002645075214;56;M;Marié;Propriétaire;2133.33;1;0;2;8733;1;4007;328.27;2;4000.00;1417;Partenaire;4733.33;438;Mailing
ID_002667407358;55;F;Célibataire;;;1;0;3;5467;1;950;250.38;0;533.33;1453;Partenaire;4000.00;789;Partenaire
ID_002672419564;57;F;Célibataire;;;1;0;6;9133;2;4265;1576.17;3;466.53;1779;Partenaire;1333.33;157;Mailing
ID_002694582261;45;M;Marié;Locataire;1333.33;1;0;4;6933;3;3767;182.67;3;2000.00;4162;Partenaire;933.33;391;Agence
ID_002702365497;51;F;Célibataire;;;1;0;2;6000;2;5619;154.93;5;2666.67;818;Agence;3333.33;157;Mailing
ID_002703168800;42;M;Célibataire;;;1;0;4;7533;1;565;645.56;0;2266.67;1801;Agence;2533.33;713;Agence
ID_002704824099;43;M;Célibataire;;;1;0;6;19333;2;5212;272.10;4;1333.33;2982;Partenaire;1333.33;158;Mailing
ID_002704825049;36;M;Célibataire;Locataire;2266.67;0;0;1;5333;1;5611;0.00;;5333.33;95;Partenaire;5333.33;95;Partenaire
ID_002712120275;48;M;Célibataire;;;1;0;9;13093;3;4007;4236.35;3;266.67;1518;Partenaire;1333.33;49;Mailing
ID_002714802503;51;F;Célibataire;;;1;0;7;10267;3;5475;162.45;3;1200.00;3685;Partenaire;1333.33;66;Mailing
ID_002723784360;29;F;Célibataire;;;1;0;9;7333;3;3541;70.13;5;666.67;2580;Partenaire;2000.00;60;Mailing
ID_002725916638;52;F;Célibataire;Propriétaire;1666.67;1;0;4;9333;2;6459;308.84;3;1333.33;706;Partenaire;2666.67;144;Partenaire
ID_002726623136;45;F;Célibataire;Locataire;1336.53;0;0;1;5333;1;5841;130.00;5;5333.33;123;Partenaire;5333.33;123;Partenaire
ID_002730258880;42;F;Célibataire;Locataire;1733.33;1;0;2;3600;1;1105;131.80;2;2266.67;2071;Partenaire;1333.33;558;Partenaire
ID_002741117382;57;M;Célibataire;Locataire;4670.80;1;0;3;10000;1;477;157.72;0;4000.00;1719;Partenaire;2000.00;1081;Mailing
ID_002757161526;56;F;Célibataire;Locataire;2266.67;1;0;2;5067;2;5096;144.80;4;3733.33;370;Agence;1333.33;118;Agence
ID_002758644010;31;M;Célibataire;;;1;0;7;16027;2;4848;2251.12;5;2800.00;2005;Partenaire;1333.33;46;Mailing
ID_002808374508;54;M;Divorcé;Propriétaire;1308.27;1;0;5;5867;3;4869;143.60;3;266.67;3958;Partenaire;3333.33;179;Partenaire
ID_002815794440;36;M;Célibataire;;;1;0;12;16267;3;6697;4262.79;5;800.00;5337;Partenaire;1333.33;122;Mailing
ID_002815833113;42;F;Célibataire;;;1;0;9;18667;2;4903;553.20;1;1066.67;7182;Partenaire;1333.33;49;Mailing
ID_002820558999;53;M;Divorcé;Locataire;2400.00;1;0;4;8533;2;3634;314.13;3;800.00;5982;Partenaire;1066.67;285;Partenaire
ID_002824950809;57;F;Célibataire;;;1;0;12;17860;3;1423;159.41;2;1026.30;;Partenaire;1333.33;714;Mailing
ID_002829959215;42;M;Marié;;;1;0;13;23333;4;6913;5222.47;6;2000.00;3734;Partenaire;1333.33;54;Mailing
ID_002834946862;54;M;Célibataire;;;1;0;11;18800;1;1032;159.91;2;400.00;4416;Partenaire;1333.33;724;Mailing
ID_002839059976;37;F;Célibataire;Locataire;1733.33;1;0;4;3733;1;1156;1455.28;3;666.67;1868;Partenaire;1066.67;49;Agence
ID_002846208606;33;F;Célibataire;Locataire;1399.20;1;0;7;5933;2;2258;30.00;5;666.67;4338;Partenaire;933.33;56;Partenaire
ID_002846301815;50;F;Marié;Propriétaire;1266.67;1;0;7;9867;5;6293;259.12;2;666.67;2153;Partenaire;1333.33;56;Mailing
ID_002849509621;56;F;Célibataire;;;0;0;4;6400;2;3543;160.45;2;400.00;3082;Partenaire;3333.33;159;Mailing
ID_002850519908;58;M;Marié;;;1;0;4;7067;1;630;138.01;0;1333.33;2887;Partenaire;2666.67;1070;Mailing
ID_002855679461;52;M;Célibataire;;;1;0;10;14133;2;1936;3323.92;0;1333.33;3591;Partenaire;1333.33;353;Mailing
ID_002860857035;56;M;Célibataire;;;1;0;4;10133;1;2979;129.09;4;1333.33;2880;Partenaire;3333.33;13;Mailing
ID_002866143264;50;M;Célibataire;;;1;0;4;9333;2;4882;591.35;3;1333.33;5918;Partenaire;3333.33;49;Mailing
ID_002875347370;59;F;Divorcé;Locataire;1657.87;1;1;1;2667;1;2924;0.00;4;2666.67;73;Agence;2666.67;73;Agence
ID_002877830803;42;F;Célibataire;;;1;0;5;10400;1;4191;2993.27;5;2000.00;2006;Partenaire;4266.67;658;Agence
ID_002883311915;53;M;Célibataire;;;1;0;6;10133;5;6531;236.99;5;1333.33;1573;Agence;1333.33;168;Mailing
ID_002883813752;52;F;Célibataire;Propriétaire;2400.00;1;0;6;4631;1;548;56.64;0;666.67;3860;Partenaire;466.67;97;Partenaire
ID_002885059780;40;M;Célibataire;;;1;0;5;7467;2;2277;153.26;2;1333.33;3353;Partenaire;1333.33;933;Agence
ID_002885223723;23;F;Marié;Locataire;1266.67;1;0;1;1203;1;622;65.20;0;1202.93;494;Partenaire;1202.93;494;Partenaire
ID_002888098801;55;M;Célibataire;;;1;0;3;6133;2;4700;1769.26;5;1600.00;346;Partenaire;1333.33;62;Mailing
ID_002896655974;44;M;Marié;Propriétaire;2866.67;1;0;5;12933;1;6824;2915.75;4;1066.67;1761;Partenaire;6666.67;263;Agence
ID_002903422680;48;F;Union libre;Locataire;1200.00;1;0;11;19524;1;867;6495.65;2;643.73;1700;Partenaire;800.00;122;Partenaire
ID_002903554625;51;M;Célibataire;;;1;0;26;33325;2;4791;4365.23;5;1200.00;6230;Partenaire;1333.33;67;Mailing
ID_002924501361;59;F;Marié;Propriétaire;1533.33;1;0;8;9200;1;2968;0.00;1;533.33;6779;Partenaire;2666.67;103;Partenaire
ID_002927731715;36;F;Célibataire;Locataire;1693.33;1;0;7;4173;3;1676;188.12;1;573.33;5584;Partenaire;666.67;252;Agence
